No	0.603718820862
diamond	0.882358276644
sparkles	2.25233560091
in	3.55265306122
slumbered	3.69197278912
hands	4.52789115646
,	5.52634920635
Deserving	6.68734693878
arms	7.43038548753
adore	7.77868480726
.	8.40562358277
Oh,	9.380861678
Mr.	9.98458049887
Wallflowers	10.6115192744
who	11.9814965986
loves	12.1440362812
to	12.6084353741
dance	12.9102947846
,	13.7229931973
Is	14.7214512472
wary	14.930430839
of	15.6966893424
the	15.9288888889
floor	16.1146485261
.	16.7415873016
I'm	17.9258049887
slowing	18.1812244898
down	18.8778231293
,	19.5976417234
Let's	19.7834013605
talk	20.1549206349
about	20.8050793651
you	21.2230385488
.	21.6874376417
Can't	21.9892970522
spot	22.0125170068
the	22.3375963719
wood	22.4536961451
from	22.7555555556
the	23.0109750567
trees,	23.1502947846
in	24.2184126984
overtime	24.4041723356
.	25.5883900227
We'll	26.1224489796
talk	26.4475283447
about	26.8422675737
it	28.5141043084
all	28.8624036281
tonight	30.3717006803
.	31.4630385488
