Just	1.11455782313
give	1.67183673469
in	1.92725623583
.	2.64707482993
There's	3.04181405896
no	3.50621315193
getting	3.78485260771
away	4.34213151927
from	4.92263038549
me	5.57278911565
.	6.3622675737
Such	8.12698412698
a	8.68426303855
perfect	8.80036281179
night	9.98458049887
.	11.7260770975
Sail	12.353015873
into	12.9102947846
my	13.281814059
light	14.5124716553
.	15.9753287982
Take	18.1115646259
my	18.5295238095
hand	18.8778231293
.	19.9227210884
There's	20.2013605442
nothing	20.5032199546
you	20.9908390023
can	21.269478458
say	21.9660770975
to	22.7091156463
me	22.9645351474
.	23.8004535147
When	24.7524716553
you	25.1936507937
hear	25.5883900227
my	26.4010884354
voice	27.283446712
.	28.8856235828
Then	29.5590022676
you	29.860861678
have	30.1859410431
no	30.7432199546
choice	31.5326984127
.	32.8562358277
I	34.7602721088
cross	35.0621315193
my	35.6890702948
heart	36.0141496599
.	36.66430839
I	37.3376870748
tell	37.5466666667
no	37.7788662132
lies	38.0807256236
.	38.846984127
I	39.1256235828
see	39.3346031746
your	39.706122449
future	40.0312018141
In	41.2154195011
my	41.9584580499
eyes	42.3531972789
.	43.0962358277
I	43.3980952381
promise	43.5838548753
you	44.5590929705
.	45.1395918367
A	45.4878911565
love	45.6272108844
so	46.045170068
deep	46.509569161
.	47.2061678005
You	47.6705668934
hear	48.0420861678
me	48.4368253968
calling	48.692244898
in	49.7603628118
your	50.0390022676
sleep	50.6659410431
.	51.4786394558
